track name,artists names,artists ids,track popularity,artist ids,track id,release date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,duration_ms,time_signature,follow,pop,num artist
No Way Out (feat. Kat Nestel) - Radio Edit,"['Vicetone', 'Kat Nestel']","['0daugAjUgbJSqdlyYNwIbT', '2S5DXnDpQlpDXFUcvqAb4E']",48,"['0daugAjUgbJSqdlyYNwIbT', '2S5DXnDpQlpDXFUcvqAb4E']",0LI4BP3JHQw0I0bFwGeiQ3,2015-02-02,0.576,0.864,0,-4.287,0,0.0527,0.0832,0,0.241,0.425,126.021,audio_features,0LI4BP3JHQw0I0bFwGeiQ3,206814,4,397400,123,2
Pressure - Alesso Radio Edit,"['Nadia Ali', 'Starkillers', 'Alex Kenji', 'Alesso']","['1C60viSZv6BoYtrnkZ44g5', '6gJE2UbjRlQBb0dFmMQTm0', '57emG0pZhSfbfskupwZ4Bu', '4AVFqumd2ogHFlRbKIjp1t']",48,"['1C60viSZv6BoYtrnkZ44g5', '6gJE2UbjRlQBb0dFmMQTm0', '57emG0pZhSfbfskupwZ4Bu', '4AVFqumd2ogHFlRbKIjp1t']",4ZJjf1jKxiHTcBnF7K6TLW,2011-08-02,0.525,0.854,8,-6.852,1,0.0347,0.000159,0.528,0.165,0.269,128.028,audio_features,4ZJjf1jKxiHTcBnF7K6TLW,182933,4,3887956,226,4
Life Is Calling - Wasted Penguinz Remix,"['JoeySuki', 'Kill The Buzz']","['0Xp3PoeuaiJubx3FJIZFDn', '0QZSzSj4BDYFARD2hZ7oNI']",30,"['0Xp3PoeuaiJubx3FJIZFDn', '0QZSzSj4BDYFARD2hZ7oNI']",6fginl3PRIlm984DVF6j9t,2014-08-22,0.547,0.866,10,-3.71,1,0.0544,0.133,6.04e-05,0.0775,0.574,150.034,audio_features,6fginl3PRIlm984DVF6j9t,320000,4,32642,56,2
Flames - David Guetta Remix,"['David Guetta', 'Sia']","['1Cs0zKBU1kc0i8ypK3B9ai', '5WUlDfRSoLAfcVSX1WnrxN']",37,"['1Cs0zKBU1kc0i8ypK3B9ai', '5WUlDfRSoLAfcVSX1WnrxN']",1mvghSCONexEGEuSJVbnsT,2018-04-20,0.707,0.629,5,-6.065,0,0.0457,0.0388,0.149,0.0589,0.102,123.021,audio_features,1mvghSCONexEGEuSJVbnsT,368150,4,46093318,179,2
Ignite (feat. SEUNGRI),"['K-391', 'Alan Walker', 'Julie Bergan', 'SEUNGRI']","['6pWcSL9wSJZQ9ne0TnhdWr', '7vk5e3vY1uw9plTHJAMwjN', '2Tg0aF5cbZktYFzgR1iAKv', '20j1uz7iDOtIvIzCr5S8nx']",0,"['6pWcSL9wSJZQ9ne0TnhdWr', '7vk5e3vY1uw9plTHJAMwjN', '2Tg0aF5cbZktYFzgR1iAKv', '20j1uz7iDOtIvIzCr5S8nx']",0UMLejbZXf7YVgnfxURvVr,2018-06-07,0.575,0.866,8,-4.299,0,0.246,0.0204,6.39e-06,0.188,0.486,179.869,audio_features,0UMLejbZXf7YVgnfxURvVr,210288,4,33484792,280,4
Sandstorm - Radio Edit,['Darude'],['0LhHRmSd1EYM5QdNeNnCoQ'],59,['0LhHRmSd1EYM5QdNeNnCoQ'],24CXuh2WNpgeSYUOvz14jk,2007-04-18,0.539,0.98,11,-8.18,0,0.0469,0.169,0.982,0.084,0.522,136.087,audio_features,24CXuh2WNpgeSYUOvz14jk,225373,4,147904,62,1
Tuff,"['VASSY', 'GT_Ofice']","['7HqEmV7FeCi16bQyHMpIrF', '0KdM0f9BzAkPzHFxxnn2tS']",47,"['7HqEmV7FeCi16bQyHMpIrF', '0KdM0f9BzAkPzHFxxnn2tS']",0323djXhOGD2qO5WNe9fuK,2022-01-28,0.691,0.949,6,-2.584,0,0.133,0.119,4e-06,0.644,0.596,127.949,audio_features,0323djXhOGD2qO5WNe9fuK,163125,4,33517,111,2
Beautiful Creatures (feat. MAX),"['ILLENIUM', 'MAX']","['45eNHdiiabvmbp4erw26rg', '1bqxdqvUtPWZri43cKHac8']",60,"['45eNHdiiabvmbp4erw26rg', '1bqxdqvUtPWZri43cKHac8']",4pWawf1Rq4qHDv4Ktqjg2D,2017-09-21,0.578,0.826,0,-4.577,0,0.0796,0.0668,0.00074,0.367,0.216,117.048,audio_features,4pWawf1Rq4qHDv4Ktqjg2D,240508,4,1942766,153,2
Another Life,"['Afrojack', 'David Guetta', 'Ester Dean']","['4D75GcNG95ebPtNvoNVXhz', '1Cs0zKBU1kc0i8ypK3B9ai', '0v2Y5jwtcv8LiWNTRls1KM']",55,"['4D75GcNG95ebPtNvoNVXhz', '1Cs0zKBU1kc0i8ypK3B9ai', '0v2Y5jwtcv8LiWNTRls1KM']",0AOEd0Zw22aTE8LzsS4EMg,2017-04-28,0.416,0.771,7,-3.183,0,0.054,0.178,1.57e-06,0.501,0.493,144.873,audio_features,0AOEd0Zw22aTE8LzsS4EMg,208689,4,27668277,225,3
We Found Love,"['Rihanna', 'Calvin Harris']","['5pKCCKE2ajJHZ9KAiaK11H', '7CajNmpbOovFoOoasH2HaY']",78,"['5pKCCKE2ajJHZ9KAiaK11H', '7CajNmpbOovFoOoasH2HaY']",6qn9YLKt13AGvpq9jfO8py,2011-11-18,0.734,0.766,1,-4.485,1,0.0383,0.025,0.00138,0.108,0.6,127.986,audio_features,6qn9YLKt13AGvpq9jfO8py,215227,4,69553855,179,2
The Days,['Avicii'],['1vCWHaC5f2uS3yhpwWbIA6'],69,['1vCWHaC5f2uS3yhpwWbIA6'],5Iy2Jj87Ha0C0IBlNE1I4y,2014-01-01,0.59,0.724,0,-3.278,1,0.0439,0.04,4.07e-05,0.142,0.526,127.059,audio_features,5Iy2Jj87Ha0C0IBlNE1I4y,278480,4,21331431,85,1
Polaroid,"['Jonas Blue', 'Liam Payne', 'Lennon Stella']","['1HBjj22wzbscIZ9sEb5dyf', '5pUo3fmmHT8bhCyHE52hA6', '1cZQSpDsxgKIX2yW5OR9Ot']",70,"['1HBjj22wzbscIZ9sEb5dyf', '5pUo3fmmHT8bhCyHE52hA6', '1cZQSpDsxgKIX2yW5OR9Ot']",49COPp81lGS9Hl9OwKlsKl,2018-11-09,0.652,0.898,7,-4.481,0,0.0361,0.29,0,0.073,0.472,114.043,audio_features,49COPp81lGS9Hl9OwKlsKl,193377,4,12849501,224,3
Remind Me to Forget,"['Kygo', 'Miguel']","['23fqKkggKUBHNkbKtXEls4', '360IAlyVv4PCEVjgyMZrxK']",65,"['23fqKkggKUBHNkbKtXEls4', '360IAlyVv4PCEVjgyMZrxK']",6xTU6B6nFwKKTSZ9ySXS80,2017-11-03,0.689,0.505,0,-6.389,1,0.0933,0.158,0,0.138,0.312,99.017,audio_features,6xTU6B6nFwKKTSZ9ySXS80,217293,4,11744488,165,2
L'amour toujours (feat. Delaney Jane) - Tiësto Edit,"['Dzeko & Torres', 'Delaney Jane', 'Tiësto']","['5Ip2ecnyGpNyZvPuuYU8Ai', '3fuxStOqQv8TiytHeuGiE8', '2o5jDhtHVPhrJdv3cEQ99Z']",62,"['5Ip2ecnyGpNyZvPuuYU8Ai', '3fuxStOqQv8TiytHeuGiE8', '2o5jDhtHVPhrJdv3cEQ99Z']",4UutBLYMby6whu2bMYh9Oa,2015-09-22,0.591,0.931,3,-2.867,1,0.0969,0.00763,0.000216,0.153,0.17,129.975,audio_features,4UutBLYMby6whu2bMYh9Oa,162462,4,6348241,199,3
Ark,"['Star Party', 'Zookeepers']","['2VXRxdCCHHajU61ohOXnO1', '1frSJ3BwjRHE9jgMRQV5wC']",61,"['2VXRxdCCHHajU61ohOXnO1', '1frSJ3BwjRHE9jgMRQV5wC']",2hjqFVoMk6ssbfgtHEyhsY,2016-02-04,0.515,0.745,7,-5.359,0,0.0394,0.0156,0.00787,0.485,0.0687,150.134,audio_features,2hjqFVoMk6ssbfgtHEyhsY,180800,4,10532,100,2
Lullaby,"['R3HAB', 'Mike Williams']","['6cEuCEZu7PAE9ZSzLLc2oQ', '3IpvVrP3VLhruTmnququq7']",63,"['6cEuCEZu7PAE9ZSzLLc2oQ', '3IpvVrP3VLhruTmnququq7']",0DhkTGjEaIHaSxTfC14BFm,2018-01-26,0.626,0.8,1,-3.988,0,0.035,0.0267,0.000138,0.0623,0.258,127.966,audio_features,0DhkTGjEaIHaSxTfC14BFm,160184,4,2634386,148,2
Rollin (feat. Future & Khalid),"['Calvin Harris', 'Future', 'Khalid']","['7CajNmpbOovFoOoasH2HaY', '1RyvyyTE3xzB2ZywiAwp0i', '6LuN9FCkKOj5PcnpouEgny']",65,"['7CajNmpbOovFoOoasH2HaY', '1RyvyyTE3xzB2ZywiAwp0i', '6LuN9FCkKOj5PcnpouEgny']",3FDrI0FLKzrYQiWxPhqV2W,2017-05-12,0.754,0.762,6,-4.486,0,0.0849,0.45,6.67e-05,0.224,0.673,92.002,audio_features,3FDrI0FLKzrYQiWxPhqV2W,272667,4,48491541,269,3
Electricity (with Dua Lipa),"['Silk City', 'Dua Lipa', 'Diplo', 'Mark Ronson']","['2X97ZAqRKRMYFIDqtvGgGc', '6M2wZ9GZgrQXHCFfjv46we', '5fMUXHkw8R8eOP2RNVYEZX', '3hv9jJF3adDNsBSIQDqcjp']",75,"['2X97ZAqRKRMYFIDqtvGgGc', '6M2wZ9GZgrQXHCFfjv46we', '5fMUXHkw8R8eOP2RNVYEZX', '3hv9jJF3adDNsBSIQDqcjp']",5N4erncE7kuUccm7zEmwzk,2018-09-06,0.588,0.67,0,-6.439,1,0.0473,0.0104,3.33e-06,0.338,0.505,118.159,audio_features,5N4erncE7kuUccm7zEmwzk,238173,4,35469650,318,4
Dance Monkey,['Tones And I'],['2NjfBq1NflQcKSeiDooVjY'],0,['2NjfBq1NflQcKSeiDooVjY'],421leiR6jKlH5KDdwLYrOs,2019-05-10,0.824,0.592,6,-6.4,0,0.0969,0.693,0.000158,0.178,0.54,98.074,audio_features,421leiR6jKlH5KDdwLYrOs,209755,4,2931502,78,1
Call on Me - Ryan Riback Remix,"['Starley', 'Ryan Riback']","['02A3cEvlLLCbIMVDrK2GHV', '33JQK4UoS2aMPYBfdB5Ftt']",65,"['02A3cEvlLLCbIMVDrK2GHV', '33JQK4UoS2aMPYBfdB5Ftt']",2L6orAlH8tBhiFTumIfMyF,2016-10-18,0.67,0.838,0,-4.031,1,0.0362,0.0604,0.000611,0.159,0.717,104.998,audio_features,2L6orAlH8tBhiFTumIfMyF,222041,4,165873,122,2
All Day And Night,"['Jax Jones', 'Martin Solveig', 'Madison Beer', 'Europa']","['4Q6nIcaBED8qUel8bBx6Cr', '1bj5GrcLom5gZFF5t949Xl', '2kRfqPViCqYdSGhYSM9R0Q', '2NlKrNMdpYxGjt3Pvw87rC']",69,"['4Q6nIcaBED8qUel8bBx6Cr', '1bj5GrcLom5gZFF5t949Xl', '2kRfqPViCqYdSGhYSM9R0Q', '2NlKrNMdpYxGjt3Pvw87rC']",5naYe7rLMZcLfO1DKg48MK,2019-07-12,0.567,0.765,1,-4.107,0,0.108,0.317,0,0.14,0.541,121.924,audio_features,5naYe7rLMZcLfO1DKg48MK,169467,4,6619295,285,4
By Your Side,"['Jonas Blue', 'RAYE']","['1HBjj22wzbscIZ9sEb5dyf', '5KKpBU5eC2tJDzf0wmlRp2']",68,"['1HBjj22wzbscIZ9sEb5dyf', '5KKpBU5eC2tJDzf0wmlRp2']",4QTuyRQshEZYurtIDfE6g0,2018-11-09,0.695,0.743,6,-3.85,1,0.0329,0.0786,0,0.0587,0.634,123.007,audio_features,4QTuyRQshEZYurtIDfE6g0,201254,4,3951308,157,2
Stranger Things (feat. OneRepublic),"['Kygo', 'OneRepublic']","['23fqKkggKUBHNkbKtXEls4', '5Pwc4xIPtQLFEnJriah9YJ']",0,"['23fqKkggKUBHNkbKtXEls4', '5Pwc4xIPtQLFEnJriah9YJ']",5gIRPQWULwrvIt0F6pY7ph,2017-11-03,0.604,0.661,0,-5.914,1,0.0375,0.234,0,0.0951,0.506,107.016,audio_features,5gIRPQWULwrvIt0F6pY7ph,221440,4,21030174,170,2
Giant (with Rag'n'Bone Man),"['Calvin Harris', ""Rag'n'Bone Man""]","['7CajNmpbOovFoOoasH2HaY', '4f9iBmdUOhQWeP7dcAn1pf']",76,"['7CajNmpbOovFoOoasH2HaY', '4f9iBmdUOhQWeP7dcAn1pf']",5itOtNx0WxtJmi1TQ3RuRd,2019-01-11,0.807,0.887,1,-4.311,0,0.0361,0.016,0.000503,0.0811,0.606,122.015,audio_features,5itOtNx0WxtJmi1TQ3RuRd,229184,4,24028879,160,2
Gecko (Overdrive) - Radio Edit,"['Oliver Heldens', 'Becky Hill']","['5nki7yRhxgM509M5ADlN1p', '4EPJlUEBy49EX1wuFOvtjK']",70,"['5nki7yRhxgM509M5ADlN1p', '4EPJlUEBy49EX1wuFOvtjK']",483XiZ5o13Cc1zoWV7jGml,2014-06-03,0.609,0.885,0,-5.469,1,0.0642,0.00521,1.15e-05,0.336,0.76,124.959,audio_features,483XiZ5o13Cc1zoWV7jGml,165441,4,1355651,153,2
Leave The World Behind - Radio Edit,"['Axwell', 'Sebastian Ingrosso', 'Steve Angello', 'Laidback Luke', 'Deborah Cox']","['1xNmvlEiICkRlRGqlNFZ43', '6hyMWrxGBsOx6sWcVj1DqP', '4FqPRilb0Ja0TKG3RS3y4s', '53cQZtWDwDJwVCNZlfJ6Qk', '601893mmW5hl1FBOykWZHG']",61,"['1xNmvlEiICkRlRGqlNFZ43', '6hyMWrxGBsOx6sWcVj1DqP', '4FqPRilb0Ja0TKG3RS3y4s', '53cQZtWDwDJwVCNZlfJ6Qk', '601893mmW5hl1FBOykWZHG']",25ZEYUgCJyf3gRxkqYbkIc,2009-05-04,0.525,0.849,10,-7.727,0,0.0484,0.00232,0.00196,0.322,0.277,128.055,audio_features,25ZEYUgCJyf3gRxkqYbkIc,161719,4,4017186,313,5
Falling,['Alesso'],['4AVFqumd2ogHFlRbKIjp1t'],0,['4AVFqumd2ogHFlRbKIjp1t'],3d9JucRI60arArgQXqtfjJ,2017-02-03,0.709,0.72,7,-3.94,0,0.0366,0.263,0,0.347,0.675,115.987,audio_features,3d9JucRI60arArgQXqtfjJ,202314,4,3761710,80,1
Reload - Vocal Version / Radio Edit,"['Sebastian Ingrosso', 'Tommy Trash', 'John Martin']","['6hyMWrxGBsOx6sWcVj1DqP', '1tBU8jUEdVR3mqSsAqEGfD', '2auikkNYqigWStoHWK1Grq']",0,"['6hyMWrxGBsOx6sWcVj1DqP', '1tBU8jUEdVR3mqSsAqEGfD', '2auikkNYqigWStoHWK1Grq']",40AYRnDKhhrH4JZO4KS9Dj,2013-01-01,0.485,0.736,4,-4.617,0,0.0515,0.0731,0,0.061,0.434,128.053,audio_features,40AYRnDKhhrH4JZO4KS9Dj,221273,4,1100805,198,3
This Groove,"['Oliver Heldens', 'Lenno']","['5nki7yRhxgM509M5ADlN1p', '4IRw3ME1D0lYOyFyXAjDv7']",64,"['5nki7yRhxgM509M5ADlN1p', '4IRw3ME1D0lYOyFyXAjDv7']",6ZvLKwgPKlyZtDPkTWjPI7,2019-01-25,0.823,0.909,1,-4.508,1,0.0635,0.00779,0.0407,0.126,0.787,124.025,audio_features,6ZvLKwgPKlyZtDPkTWjPI7,188175,4,953667,127,2
United We Dance - Vicetone Edit,['Vicetone'],['0daugAjUgbJSqdlyYNwIbT'],38,['0daugAjUgbJSqdlyYNwIbT'],5xFZiW98mwT5S3mh8O9BUt,2015-03-13,0.594,0.65,10,-5.073,1,0.0404,0.014,0.0142,0.267,0.106,126.0,audio_features,5xFZiW98mwT5S3mh8O9BUt,255484,4,394596,70,1
Chasing Time,"['Vicetone', 'Daniel Gidlund']","['0daugAjUgbJSqdlyYNwIbT', '16MsIlrZeMWpSAk1RlULB6']",44,"['0daugAjUgbJSqdlyYNwIbT', '16MsIlrZeMWpSAk1RlULB6']",4eUMbFJ6l8UogwBENovA4v,2013-10-07,0.397,0.818,8,-2.859,1,0.166,0.377,0,0.0636,0.462,127.545,audio_features,4eUMbFJ6l8UogwBENovA4v,203715,4,396439,111,2
No Sleep (feat. Bonn),"['Martin Garrix', 'Bonn']","['60d24wfXkVzDSfLS6hyCjZ', '7Io0XduXk7aOHFHA7sLru2']",66,"['60d24wfXkVzDSfLS6hyCjZ', '7Io0XduXk7aOHFHA7sLru2']",1ahVFh0ViDZr8LvkEVlq3B,2019-02-21,0.44,0.635,11,-6.385,1,0.0326,0.129,0,0.121,0.327,128.133,audio_features,1ahVFh0ViDZr8LvkEVlq3B,207095,4,15389983,143,2
Lighthouse - Radio Edit,['Nicky Romero'],['5ChF3i92IPZHduM7jN3dpg'],0,['5ChF3i92IPZHduM7jN3dpg'],0LigJnwiA8OXeDp5qEDlTc,2015-06-22,0.604,0.699,11,-5.805,1,0.0624,0.0208,0,0.341,0.367,128.056,audio_features,0LigJnwiA8OXeDp5qEDlTc,186562,4,2146130,70,1
Gold Skies - Tiësto Remix,"['Sander van Doorn', 'Martin Garrix', 'DVBBS', 'Aleesia', 'Tiësto']","['22bukBZvUppuwQwmDz75Gz', '60d24wfXkVzDSfLS6hyCjZ', '5X4LWwbUFNzPkEas04uU82', '1KV1BqrUpebQPqVU2r89xc', '2o5jDhtHVPhrJdv3cEQ99Z']",38,"['22bukBZvUppuwQwmDz75Gz', '60d24wfXkVzDSfLS6hyCjZ', '5X4LWwbUFNzPkEas04uU82', '1KV1BqrUpebQPqVU2r89xc', '2o5jDhtHVPhrJdv3cEQ99Z']",4X2G03Zzmt92UBwMaj5Qad,2014-10-19,0.536,0.972,2,-2.387,1,0.0737,0.000169,0.801,0.149,0.431,128.02,audio_features,4X2G03Zzmt92UBwMaj5Qad,306133,4,22882281,349,5
Silence,"['Axwanging', 'Beth Macari']","['1Lb3bbfqM7R4z4InvkleYz', '4Ed1Lbt202UlmZRX7KQL75']",0,"['1Lb3bbfqM7R4z4InvkleYz', '4Ed1Lbt202UlmZRX7KQL75']",1wjmnWAqdVLN0y7fklQvoc,2018-04-20,0.553,0.794,8,-4.831,0,0.0535,0.148,0,0.126,0.274,128.063,audio_features,1wjmnWAqdVLN0y7fklQvoc,172500,4,2952,33,2
Souls,"['Borgeous', 'M.BRONX']","['4uiMn2g0pgTrhN096QJhbp', '3jbqK4VihAncvAJWgcidZG']",0,"['4uiMn2g0pgTrhN096QJhbp', '3jbqK4VihAncvAJWgcidZG']",69F81t9wDuyf06CAfS6vyK,2015-11-06,0.562,0.823,11,-5.471,1,0.0644,0.00212,0,0.136,0.365,128.144,audio_features,69F81t9wDuyf06CAfS6vyK,199392,4,562298,101,2
Don’t Leave - Tiësto vs twoloud Remix,"['Seven Lions', 'Ellie Goulding', 'Tiësto', 'TWOLOUD']","['6fcTRFpz0yH79qSKfof7lp', '0X2BH1fck6amBIoJhDVmmJ', '2o5jDhtHVPhrJdv3cEQ99Z', '7rF7v7Phzf8ut9syw345IA']",18,"['6fcTRFpz0yH79qSKfof7lp', '0X2BH1fck6amBIoJhDVmmJ', '2o5jDhtHVPhrJdv3cEQ99Z', '7rF7v7Phzf8ut9syw345IA']",1FZHbwH04KpGjqjCGRj6CW,2014-12-15,0.772,0.842,11,-5.46,1,0.12,0.00219,0.00161,0.136,0.489,127.97,audio_features,1FZHbwH04KpGjqjCGRj6CW,286800,4,17064497,242,4
Legacy - Radio Edit,"['Nicky Romero', 'Krewella']","['5ChF3i92IPZHduM7jN3dpg', '0Cd6nHYwecCNM1sVEXKlYr']",0,"['5ChF3i92IPZHduM7jN3dpg', '0Cd6nHYwecCNM1sVEXKlYr']",4IWLawtdMznqdOnbOR9cWW,2013-09-09,0.586,0.706,0,-3.673,0,0.0454,0.0609,0,0.12,0.219,127.961,audio_features,4IWLawtdMznqdOnbOR9cWW,195707,4,3042589,134,2
Let Me Feel - Radio Edit,"['Nicky Romero', 'Vicetone', 'When We Are Wild']","['5ChF3i92IPZHduM7jN3dpg', '0daugAjUgbJSqdlyYNwIbT', '5Mrj5E7pfTnz99Yyef5mW8']",33,"['5ChF3i92IPZHduM7jN3dpg', '0daugAjUgbJSqdlyYNwIbT', '5Mrj5E7pfTnz99Yyef5mW8']",2f9Rl0yjWUNCM6E1jqGFgR,2015-03-16,0.503,0.704,9,-3.218,1,0.0339,0.25,0,0.0771,0.114,127.945,audio_features,2f9Rl0yjWUNCM6E1jqGFgR,202542,4,2541373,171,3
Wild One Two (feat. Nicky Romero and Sia),['David Guetta'],['1Cs0zKBU1kc0i8ypK3B9ai'],38,['1Cs0zKBU1kc0i8ypK3B9ai'],3l2xQwzdNcor10Pz49JqeN,2012-02-14,0.703,0.684,8,-6.532,1,0.0778,0.00164,0.000378,0.0744,0.217,126.027,audio_features,3l2xQwzdNcor10Pz49JqeN,346930,4,23815686,90,1
Harmony - Original Mix,"['Nicky Romero', 'Stadiumx']","['5ChF3i92IPZHduM7jN3dpg', '0DRf6JJDQnRnz0Yp209CmH']",0,"['5ChF3i92IPZHduM7jN3dpg', '0DRf6JJDQnRnz0Yp209CmH']",6epEETcPidP9o6YoILQQPc,2015-12-21,0.648,0.9,10,-3.771,0,0.0791,0.00247,0.0638,0.0913,0.335,128.028,audio_features,6epEETcPidP9o6YoILQQPc,335714,4,2252602,121,2
Heartbeat - Nicky Romero Edit,"['Magnificence', 'Alec Maire', 'Brooke Forman', 'Nicky Romero']","['5zfDGV6C2Xwns1g773GF3N', '5m0rLjqjyAcgK5ebdKpM4u', '0aNGHh77hSJEY13rbKo8ue', '5ChF3i92IPZHduM7jN3dpg']",0,"['5zfDGV6C2Xwns1g773GF3N', '5m0rLjqjyAcgK5ebdKpM4u', '0aNGHh77hSJEY13rbKo8ue', '5ChF3i92IPZHduM7jN3dpg']",2vWmfoI0DRue4FPZOUzo5R,2015-09-18,0.607,0.91,2,-5.299,0,0.0711,0.00114,0.0891,0.912,0.0797,127.968,audio_features,2vWmfoI0DRue4FPZOUzo5R,302000,4,2186164,159,4
Symphonica - Original Mix,['Nicky Romero'],['5ChF3i92IPZHduM7jN3dpg'],30,['5ChF3i92IPZHduM7jN3dpg'],25WHTFj0i4S84IZwCXHE34,2013-06-10,0.813,0.727,0,-2.902,0,0.0476,0.00214,0.081,0.0906,0.278,128.005,audio_features,25WHTFj0i4S84IZwCXHE34,308305,3,2146130,70,1
Warriors - Sensation 15 Mix Edit,"['Nicky Romero', 'Volt & State']","['5ChF3i92IPZHduM7jN3dpg', '1qHD7NdzvjBXQwb7rms3lD']",36,"['5ChF3i92IPZHduM7jN3dpg', '1qHD7NdzvjBXQwb7rms3lD']",33kWaJK15cNSfTxkPsSQkw,2015-10-05,0.525,0.873,3,-6.202,1,0.103,0.0292,0,0.0912,0.261,127.955,audio_features,33kWaJK15cNSfTxkPsSQkw,211406,4,2166294,103,2
I Need Your Love (feat. Ellie Goulding) - Nicky Romero Remix,"['Calvin Harris', 'Ellie Goulding', 'Nicky Romero']","['7CajNmpbOovFoOoasH2HaY', '0X2BH1fck6amBIoJhDVmmJ', '5ChF3i92IPZHduM7jN3dpg']",42,"['7CajNmpbOovFoOoasH2HaY', '0X2BH1fck6amBIoJhDVmmJ', '5ChF3i92IPZHduM7jN3dpg']",74eDdfWtlPPhjsRstBXUBc,2013-04-12,0.81,0.791,0,-5.332,0,0.0969,0.00237,0.000172,0.209,0.426,125.013,audio_features,74eDdfWtlPPhjsRstBXUBc,344107,4,35103686,239,3
Turn It Up,"['Dimitri Vegas & Like Mike', 'GTA', 'Wolfpack']","['73jBynjsVtofjRpdpRAJGk', '7l3UtcnrlxH7wPrb1HXFI6', '74ycentHh1YZrW5x4PLnox']",0,"['73jBynjsVtofjRpdpRAJGk', '7l3UtcnrlxH7wPrb1HXFI6', '74ycentHh1YZrW5x4PLnox']",0hGSr4bb26syMkhIiPGNNe,2013-06-11,0.452,0.936,8,-3.075,1,0.107,0.00298,0.134,0.372,0.307,128.161,audio_features,0hGSr4bb26syMkhIiPGNNe,283707,4,3212216,177,3
Like I Do,"['David Guetta', 'Martin Garrix', 'Brooks']","['1Cs0zKBU1kc0i8ypK3B9ai', '60d24wfXkVzDSfLS6hyCjZ', '4mHAu7NX2UNsnGXjviBD9e']",68,"['1Cs0zKBU1kc0i8ypK3B9ai', '60d24wfXkVzDSfLS6hyCjZ', '4mHAu7NX2UNsnGXjviBD9e']",6RnkFd8Fqqgk1Uni8RgqCQ,2018-02-22,0.635,0.9,0,-3.719,0,0.0377,0.00664,0.0145,0.37,0.15,127.978,audio_features,6RnkFd8Fqqgk1Uni8RgqCQ,202500,4,39497594,233,3
Hurting,"['SG Lewis', 'AlunaGeorge']","['0GG2cWaonE4JPrjcCCQ1EG', '2VAnyOxzJuSAj7XIuEOT38']",0,"['0GG2cWaonE4JPrjcCCQ1EG', '2VAnyOxzJuSAj7XIuEOT38']",25RidNaiNy18JKHuF3T26h,2018-08-16,0.792,0.649,11,-3.966,0,0.0808,0.426,9.27e-05,0.0942,0.444,118.016,audio_features,25RidNaiNy18JKHuF3T26h,185085,4,699947,138,2
Power,"['Hardwell', 'KSHMR']","['6BrvowZBreEkXzJQMpL174', '2wX6xSig4Rig5kZU6ePlWe']",64,"['6BrvowZBreEkXzJQMpL174', '2wX6xSig4Rig5kZU6ePlWe']",4CVOUJki8YUWol3jhLphgs,2017-09-22,0.49,0.907,5,-4.063,0,0.108,0.000427,0,0.116,0.21,132.057,audio_features,4CVOUJki8YUWol3jhLphgs,148837,4,5157201,141,2
Triplet - Instrumental Mix,['KAAZE'],['6WGE3kO8ULME2ErBcOksSR'],41,['6WGE3kO8ULME2ErBcOksSR'],5jE8bwpklpLIGsnPDXpRoL,2017-05-15,0.345,0.702,3,-4.883,1,0.0347,0.00451,3.23e-05,0.373,0.139,132.162,audio_features,5jE8bwpklpLIGsnPDXpRoL,182727,4,157760,61,1
Calabria - Firebeatz Remix,"['Rune RK', 'Firebeatz']","['32ejcIBfk6cbs473H0LlBE', '53YSn9tHwGJ6bq5P0gGoYo']",0,"['32ejcIBfk6cbs473H0LlBE', '53YSn9tHwGJ6bq5P0gGoYo']",076jREnPu9sinABTfdw9Xi,2014-10-27,0.65,0.88,10,-2.864,1,0.0555,0.000726,0.415,0.324,0.457,128.023,audio_features,076jREnPu9sinABTfdw9Xi,221250,4,530591,106,2
Deeper Love,['Jauz'],['5ttgIeUVka6FLyi00Uu5h8'],45,['5ttgIeUVka6FLyi00Uu5h8'],7n2subz5J0refy5dZG1Rpg,2015,0.619,0.869,9,-4.805,1,0.0773,0.00427,1.93e-06,0.38,0.527,125.257,audio_features,7n2subz5J0refy5dZG1Rpg,230400,4,365451,65,1
Stick Em,"['DJ Isaac', 'Crystal Lake']","['2FmgW6Jee0JQKtb6EnBWCq', '5DzNxD4vwCDEIa20oEzB9l']",0,"['2FmgW6Jee0JQKtb6EnBWCq', '5DzNxD4vwCDEIa20oEzB9l']",51zwV42B4mazsAw1t4eNO2,2015-09-14,0.378,0.926,4,-4.385,0,0.0679,0.00142,0.787,0.0827,0.0342,130.165,audio_features,51zwV42B4mazsAw1t4eNO2,180923,4,78427,105,2
Eclipse,['Hardwell'],['6BrvowZBreEkXzJQMpL174'],25,['6BrvowZBreEkXzJQMpL174'],6gf7bTvp2KKvNz2v0Dbmot,2015-01-20,0.354,0.795,9,-3.749,1,0.084,0.0175,0.000447,0.0719,0.0498,128.025,audio_features,6gf7bTvp2KKvNz2v0Dbmot,192946,4,3558381,69,1
