track name,artists names,artists ids,track popularity,artist ids,track id,release date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,duration_ms,time_signature,follow,pop,num artist,genre
Sorry Not Sorry,['Omeretta the Great'],['3wFzTRAvCLEACzbRmgBEHx'],42,['3wFzTRAvCLEACzbRmgBEHx'],1MetT6jbSGkJqArcDltkW0,2022-02-18,0.947,0.69,1,-4.92,1,0.182,0.101,0,0.0688,0.182,129.959,audio_features,1MetT6jbSGkJqArcDltkW0,136615,4,90857,46,1,hiphop
Real,['Russ'],['1z7b1Pr1rSlvWRzsW3HOrS'],67,['1z7b1Pr1rSlvWRzsW3HOrS'],38ICQQxXLoifVUNkJcs7r6,2022-02-18,0.536,0.483,5,-10.385,0,0.39,0.551,0,0.139,0.798,154.042,audio_features,38ICQQxXLoifVUNkJcs7r6,164416,4,4269644,81,1,hiphop
Ruthless,['Guapdad 4000'],['0NcPKaSNIHAM2RfioH9vMT'],43,['0NcPKaSNIHAM2RfioH9vMT'],10amUOwfsKo2HTa1SPXetH,2022-02-18,0.939,0.527,6,-6.804,0,0.187,0.1,0,0.243,0.55,97.006,audio_features,10amUOwfsKo2HTa1SPXetH,158333,4,98564,64,1,hiphop
Louis Baggage (feat. Babyface Ray),"['Curren$y', 'The Alchemist', 'Babyface Ray']","['6X8WdFjrNhXATMDSs26aCc', '0eVyjRhzZKke2KFYTcDkeu', '3zZ88AwlTwfCJkowsFCvLA']",57,"['6X8WdFjrNhXATMDSs26aCc', '0eVyjRhzZKke2KFYTcDkeu', '3zZ88AwlTwfCJkowsFCvLA']",5lPsuQEj6GwZkAn8MMHaqB,2022-02-18,0.438,0.563,4,-11.501,0,0.39,0.879,1.19e-05,0.669,0.444,81.959,audio_features,5lPsuQEj6GwZkAn8MMHaqB,150053,4,1298338,212,3,hiphop
Southside of the Moon,['Big K.R.I.T.'],['0CKa42Jqrc9fSFbDjePaXP'],52,['0CKa42Jqrc9fSFbDjePaXP'],2HAQFYghYwBx2nX4JKvLbX,2022-02-14,0.543,0.52,1,-6.914,1,0.326,0.601,2.59e-06,0.115,0.407,87.882,audio_features,2HAQFYghYwBx2nX4JKvLbX,138508,5,806569,66,1,hiphop
Busy Body,['Pyrex Pryce'],['7HkRWn9KQavVjW2lCTGi3K'],41,['7HkRWn9KQavVjW2lCTGi3K'],6xQWKkfkobpwY8BniNIW7K,2022-02-18,0.61,0.757,6,-6.816,1,0.208,0.0882,0,0.602,0.358,186.35,audio_features,6xQWKkfkobpwY8BniNIW7K,114194,3,7919,41,1,hiphop
Shake N Bake,['Rellyski'],['092wRa7FZBVnikzZGCdjfC'],34,['092wRa7FZBVnikzZGCdjfC'],1I4dITvWpHef5W5ROQ2qLr,2022-02-04,0.893,0.465,1,-9.127,1,0.158,0.225,0,0.151,0.703,140.054,audio_features,1I4dITvWpHef5W5ROQ2qLr,204137,4,336,26,1,hiphop
556 (Green Tip),['iayze'],['00msLVGU9crX0EC5McCiCa'],66,['00msLVGU9crX0EC5McCiCa'],35WdGjpHVOHLepJl543eyC,2022-02-18,0.872,0.278,2,-11.478,1,0.409,0.159,0,0.0552,0.49,74.996,audio_features,35WdGjpHVOHLepJl543eyC,117191,4,21810,59,1,hiphop
WTF,['Karri'],['6EYGGkM2JDpX5CjHpGkiME'],43,['6EYGGkM2JDpX5CjHpGkiME'],2ejZLWVTTr39e67FWxfWig,2022-02-14,0.764,0.466,4,-9.466,0,0.0647,0.494,0,0.101,0.225,98.032,audio_features,2ejZLWVTTr39e67FWxfWig,127347,4,6358,48,1,hiphop
LEVELS,['Boslen'],['7mX72Bq2iXNr8fZdu23fQL'],47,['7mX72Bq2iXNr8fZdu23fQL'],76FG8HZ27lqfceC1af0aHn,2022-02-18,0.499,0.682,8,-6.248,0,0.0593,0.215,0,0.0802,0.412,155.085,audio_features,76FG8HZ27lqfceC1af0aHn,162145,3,36124,55,1,hiphop
Find A Balance (feat. DOM KENNEDY),"['Pacman da Gunman', 'Hit-Boy', 'Dom Kennedy']","['33VENhd4NxUxZztcOX7KP2', '6q3p11nP1p80Ey6LrOOSed', '3s8alQfNnY0roAHaJh7Xxt']",43,"['33VENhd4NxUxZztcOX7KP2', '6q3p11nP1p80Ey6LrOOSed', '3s8alQfNnY0roAHaJh7Xxt']",21hh71ZaowC1PKgqoZBOq7,2022-02-16,0.909,0.681,1,-6.461,1,0.296,0.0242,0,0.138,0.43,100.01,audio_features,21hh71ZaowC1PKgqoZBOq7,156905,4,560080,173,3,hiphop
Drip (feat. Icewear Vezzo & Peezy),"['Ralo', 'Icewear Vezzo', 'Peezy']","['6Z99p0M73gzZSHQ1FlonCi', '1ZbmerOthZbxz5eR3c9Mn1', '6lOaHNmL3l3hKDGNf0egfs']",35,"['6Z99p0M73gzZSHQ1FlonCi', '1ZbmerOthZbxz5eR3c9Mn1', '6lOaHNmL3l3hKDGNf0egfs']",6JVQMR3nQZx53LVHLqeK6W,2022-02-12,0.816,0.518,0,-9.159,1,0.329,0.118,0,0.126,0.514,140.087,audio_features,6JVQMR3nQZx53LVHLqeK6W,205819,4,310104,163,3,hiphop
Put Her On,"['Desiigner', 'Tank God']","['7pFeBzX627ff0VnN6bxPR4', '6ecbCsmHEWPUuBRVvthGdg']",47,"['7pFeBzX627ff0VnN6bxPR4', '6ecbCsmHEWPUuBRVvthGdg']",2J7ODCV6Fl0MDv0tVgHXIO,2022-02-14,0.825,0.453,1,-11.908,0,0.15,0.00971,0.000238,0.0681,0.258,132.043,audio_features,2J7ODCV6Fl0MDv0tVgHXIO,223728,4,3330616,103,2,hiphop
Motions,['Trapland Pat'],['6qvfzsfzCPEpVfY2EuqUQZ'],33,['6qvfzsfzCPEpVfY2EuqUQZ'],0cyHAFeqh5Y0YkXNqnURJP,2022-02-16,0.879,0.725,10,-6.613,0,0.275,0.171,0,0.0906,0.764,100.96,audio_features,0cyHAFeqh5Y0YkXNqnURJP,129628,4,11647,43,1,hiphop
Threat (feat. 42 Dugg),"['Blac Youngsta', '42 Dugg']","['41klVmDluQZmGGqoidNfbe', '45gHcnDnMC15sgx3VL7ROG']",60,"['41klVmDluQZmGGqoidNfbe', '45gHcnDnMC15sgx3VL7ROG']",6MX0kAiiEKVU68F9IIuofQ,2022-02-11,0.756,0.512,1,-9.718,0,0.29,0.00881,0,0.283,0.53,169.947,audio_features,6MX0kAiiEKVU68F9IIuofQ,146720,4,1980011,139,2,hiphop
Coming Back,"['Snoop Dogg', 'October London', 'Nefertitti Avani']","['7hJcb9fa4alzcOq3EaNPoG', '1eNO1DUCOtZgCzlwtjtb1t', '5V5RsKQpLHwTCovhdCBHkn']",67,"['7hJcb9fa4alzcOq3EaNPoG', '1eNO1DUCOtZgCzlwtjtb1t', '5V5RsKQpLHwTCovhdCBHkn']",34OfVb8885GyOLPN1wHQ9U,2022-02-11,0.832,0.636,2,-3.736,1,0.357,0.0221,0,0.213,0.681,105.028,audio_features,34OfVb8885GyOLPN1wHQ9U,211362,4,7852919,195,3,hiphop
Weak (feat. BIG30),"['Juicy J', 'Wiz Khalifa', 'BIG30']","['5gCRApTajqwbnHHPbr2Fpi', '137W8MRPWKqSmrBGDBFSop', '4nZmMrwH6LxHnCzQv4IFUE']",66,"['5gCRApTajqwbnHHPbr2Fpi', '137W8MRPWKqSmrBGDBFSop', '4nZmMrwH6LxHnCzQv4IFUE']",1r2mef8nQFVUZjyBalNNhW,2022-02-11,0.866,0.719,11,-5.774,0,0.266,0.00844,0,0.36,0.757,153.109,audio_features,1r2mef8nQFVUZjyBalNNhW,211639,4,13398627,235,3,hiphop
Gone,['Cousin Stizz'],['0KpCz7V5XRkqKuM1JDf56O'],50,['0KpCz7V5XRkqKuM1JDf56O'],37Deh2p4aLdEtQHXtm7AOE,2022-02-11,0.918,0.371,0,-8.522,1,0.219,0.0471,0,0.118,0.299,125.052,audio_features,37Deh2p4aLdEtQHXtm7AOE,155585,4,183323,59,1,hiphop
Damier Duffle Freestyle,['Tunji Ige'],['5fW1JQP4DfDyNqvYQ5m4Ju'],36,['5fW1JQP4DfDyNqvYQ5m4Ju'],5N3djwv6KUbzoN7B7Mb9GS,2022-02-09,0.945,0.67,9,-6.241,1,0.178,0.000764,0,0.178,0.341,133.046,audio_features,5N3djwv6KUbzoN7B7Mb9GS,88457,4,31058,46,1,hiphop
Up Now,['Chris Patrick'],['6wFu8qYepLnl61GixCI5cu'],39,['6wFu8qYepLnl61GixCI5cu'],041tcdUrubp4zfyD6YvywT,2022-02-09,0.705,0.584,9,-9.151,0,0.31,0.124,0,0.0579,0.461,92.412,audio_features,041tcdUrubp4zfyD6YvywT,154839,3,15633,46,1,hiphop
3:00 AM,['Li Heat'],['4rpSDGfnMmQjgnMAEmhptD'],35,['4rpSDGfnMmQjgnMAEmhptD'],3n0KzXWG0rqLeRqq5ryhP3,2022-02-11,0.625,0.651,11,-6.529,0,0.49,0.0513,0,0.269,0.751,158.151,audio_features,3n0KzXWG0rqLeRqq5ryhP3,120005,4,7364,39,1,hiphop
Switch Switch,['PGF Nuk'],['0PUh7TSiwhSf0xL0b6SLXH'],39,['0PUh7TSiwhSf0xL0b6SLXH'],0CoeJ0kuo0kpN9QWrdHmX9,2022-02-09,0.858,0.54,1,-9.346,0,0.371,0.0101,0,0.108,0.377,77.563,audio_features,0CoeJ0kuo0kpN9QWrdHmX9,161032,4,6909,48,1,hiphop
Best End,['Lul Bob'],['6GJeLBoNe1m9Yk1dEAUgJj'],38,['6GJeLBoNe1m9Yk1dEAUgJj'],2y7qBvh9NqMRdQrLICIsiC,2022-02-11,0.705,0.51,0,-6.899,1,0.19,0.0793,0,0.0947,0.446,120.101,audio_features,2y7qBvh9NqMRdQrLICIsiC,145000,4,2607,41,1,hiphop
Real Ones (feat. Roddy Ricch),"['Mozzy', 'Roddy Ricch']","['4AA474G2hRfrHyGrfyDseO', '757aE44tKEUQEqRuT6GnEB']",65,"['4AA474G2hRfrHyGrfyDseO', '757aE44tKEUQEqRuT6GnEB']",2MyXR1s4usYNULsxZ85r44,2022-02-11,0.572,0.682,7,-7.638,1,0.518,0.048,0,0.213,0.554,78.884,audio_features,2MyXR1s4usYNULsxZ85r44,183611,4,8163057,159,2,hiphop
Fresh Is the Word,['Mantronix'],['0grZF2s6ADKiTGwf8EVZEY'],0,['0grZF2s6ADKiTGwf8EVZEY'],3xXqAG8sqWUIutBUvizuXJ,2013-07-23,0.885,0.833,7,-7.325,1,0.207,0.0174,0.000105,0.0452,0.806,97.812,audio_features,3xXqAG8sqWUIutBUvizuXJ,317053,4,35644,40,1,hiphop
Bust A Move,['Young MC'],['5n30a5V4ftXNMHCHChmK2h'],0,['5n30a5V4ftXNMHCHChmK2h'],29ssM9oYcFjoZGi4UWxq6X,1989-01-01,0.926,0.851,4,-5.435,0,0.0907,0.0962,0.00017,0.113,0.838,117.556,audio_features,29ssM9oYcFjoZGi4UWxq6X,263267,4,143854,53,1,hiphop
Just a Friend,['Biz Markie'],['22282KfMxDo2PMjnBc82I4'],63,['22282KfMxDo2PMjnBc82I4'],1MQCTOWVfy4PcuBXkBsHVB,2009-06-11,0.862,0.663,0,-9.004,1,0.21,0.12,0,0.318,0.837,85.308,audio_features,1MQCTOWVfy4PcuBXkBsHVB,238267,4,300457,54,1,hiphop
Children's Story,['Slick Rick'],['1W9qOBYRTfP7HcizWN43G1'],0,['1W9qOBYRTfP7HcizWN43G1'],1uNYPqgrxPrvujVMnVDjna,1988-11-03,0.918,0.417,1,-12.754,1,0.148,0.103,0,0.316,0.76,102.604,audio_features,1uNYPqgrxPrvujVMnVDjna,239267,4,536661,59,1,hiphop
"Hold It Now, Hit It",['Beastie Boys'],['03r4iKL2g2442PT9n2UKsx'],50,['03r4iKL2g2442PT9n2UKsx'],3C8xkK4Cir2QmiaN07GIZs,1986-11-15,0.791,0.738,6,-8.768,0,0.355,0.0123,0,0.351,0.891,95.3,audio_features,3C8xkK4Cir2QmiaN07GIZs,206213,4,2164816,72,1,hiphop
Express Yourself - Remix,['N.W.A.'],['4EnEZVjo3w1cwcQYePccay'],60,['4EnEZVjo3w1cwcQYePccay'],6NLLIPKjqFRnbCorRNTEHe,1996-07-02,0.852,0.803,6,-6.929,0,0.264,0.00204,0,0.121,0.752,96.2,audio_features,6NLLIPKjqFRnbCorRNTEHe,261400,4,3963888,70,1,hiphop
I'm Bad,['LL Cool J'],['1P8IfcNKwrkQP5xJWuhaOC'],46,['1P8IfcNKwrkQP5xJWuhaOC'],77nTnRGCyI8NNZUcgjShjg,1996-01-01,0.632,0.613,2,-9.553,1,0.18,0.0012,1.12e-06,0.379,0.726,179.243,audio_features,77nTnRGCyI8NNZUcgjShjg,279960,4,1281131,66,1,hiphop
It Takes Two,['Rob Base & DJ EZ Rock'],['6vwFR7NilfrQ4AX0d41fWu'],57,['6vwFR7NilfrQ4AX0d41fWu'],3Yxmpx64AdWAzG3qAD4Dty,1990-01-01,0.767,0.776,2,-8.915,1,0.144,0.0143,0,0.326,0.608,111.686,audio_features,3Yxmpx64AdWAzG3qAD4Dty,301893,4,140249,50,1,hiphop
You Gots To Chill,['EPMD'],['3zpKjsMg2gw1St5WcWoUJN'],55,['3zpKjsMg2gw1St5WcWoUJN'],0f1yzIIGD8k32DNVeEn6jb,1988-06-07,0.882,0.814,8,-5.214,0,0.424,0.089,0,0.16,0.854,99.689,audio_features,0f1yzIIGD8k32DNVeEn6jb,261840,4,319614,57,1,hiphop
Brass Monkey,['Beastie Boys'],['03r4iKL2g2442PT9n2UKsx'],0,['03r4iKL2g2442PT9n2UKsx'],6MzdzJ4hkHJWROmUzED9yP,1986-11-15,0.96,0.405,6,-13.435,0,0.329,0.00278,4.4e-06,0.104,0.646,116.336,audio_features,6MzdzJ4hkHJWROmUzED9yP,157467,4,2164816,72,1,hiphop
Boyz-N-The-Hood,['Eazy-E'],['7B4hKK0S9QYnaoqa9OuwgX'],0,['7B4hKK0S9QYnaoqa9OuwgX'],4SZ3B3y1TbwTK4OIXMOVEy,2006-01-01,0.792,0.503,8,-8.359,1,0.276,0.0198,0,0.347,0.663,87.847,audio_features,4SZ3B3y1TbwTK4OIXMOVEy,336960,4,3701950,69,1,hiphop
The Message - Extended Version,['Grandmaster Flash & The Furious Five'],['5hQCwevTf03u1rECrRMeop'],52,['5hQCwevTf03u1rECrRMeop'],5isA9icHWl2651hvfr1EOV,2010-01-01,0.947,0.626,1,-10.106,1,0.205,0.0227,3.37e-06,0.0853,0.724,100.6,audio_features,5isA9icHWl2651hvfr1EOV,430013,4,97584,48,1,hiphop
Ain't No Half-Steppin',['Big Daddy Kane'],['6futYSDVulYR2PktBjTB5W'],54,['6futYSDVulYR2PktBjTB5W'],0dNiLb9FEHrRK7VFDJctiR,1988-01-01,0.836,0.728,10,-12.058,0,0.234,0.00569,0.000819,0.0649,0.599,100.842,audio_features,0dNiLb9FEHrRK7VFDJctiR,319907,4,423658,52,1,hiphop
Peter Piper,['Run–D.M.C.'],['3CQIn7N5CuRDP8wEI7FiDA'],55,['3CQIn7N5CuRDP8wEI7FiDA'],5gsY63Dq5ht0LEvydhj9lA,1986-05-15,0.873,0.62,7,-8.812,1,0.293,0.0113,0.000121,0.0925,0.574,105.332,audio_features,5gsY63Dq5ht0LEvydhj9lA,204133,4,1064730,66,1,hiphop
The Gas Face,['3rd Bass'],['6EFL6smxzRtpwlQvZFldUc'],43,['6EFL6smxzRtpwlQvZFldUc'],3G0z1kH46uVRqW7f9Qp1OR,2015-09-25,0.89,0.828,2,-7.901,1,0.349,0.195,1.31e-06,0.315,0.608,101.865,audio_features,3G0z1kH46uVRqW7f9Qp1OR,229840,4,102999,37,1,hiphop
Straight Outta Compton,['N.W.A.'],['4EnEZVjo3w1cwcQYePccay'],0,['4EnEZVjo3w1cwcQYePccay'],1CNvz3a8C4t9Ex2fedcu4n,1988-08-08,0.834,0.878,8,-9.484,1,0.15,0.0461,0,0.334,0.418,102.848,audio_features,1CNvz3a8C4t9Ex2fedcu4n,258688,4,3963888,70,1,hiphop
Rock The Bells,['LL Cool J'],['1P8IfcNKwrkQP5xJWuhaOC'],0,['1P8IfcNKwrkQP5xJWuhaOC'],56849Gw5DoeiKTM4bYsv54,1985-01-01,0.895,0.522,6,-12.866,0,0.133,0.0054,0.347,0.122,0.269,98.478,audio_features,56849Gw5DoeiKTM4bYsv54,240493,4,1281131,66,1,hiphop
I Ain't No Joke,['Eric B. & Rakim'],['6jHG1YQkqgojdEzerwvrVv'],45,['6jHG1YQkqgojdEzerwvrVv'],3IxqPuIsNbuudNO3cT9n8P,1987,0.862,0.625,11,-10.748,0,0.322,0.0671,9.71e-06,0.107,0.719,104.173,audio_features,3IxqPuIsNbuudNO3cT9n8P,232893,4,531982,58,1,hiphop
Jam On It,['Newcleus'],['5X8Tt3rIpdy8VR78KEhZ6C'],53,['5X8Tt3rIpdy8VR78KEhZ6C'],1lB2kyB5h9ceZ388GBfC9L,1984,0.804,0.782,6,-6.224,0,0.0606,0.00302,0.0872,0.662,0.346,116.806,audio_features,1lB2kyB5h9ceZ388GBfC9L,383600,4,51571,41,1,hiphop
Shake Your Rump,['Beastie Boys'],['03r4iKL2g2442PT9n2UKsx'],0,['03r4iKL2g2442PT9n2UKsx'],4RvprQhj7Ov1SFQ3HfO7FH,1989-07-25,0.895,0.627,1,-13.447,1,0.156,0.0194,0.000149,0.114,0.674,103.112,audio_features,4RvprQhj7Ov1SFQ3HfO7FH,199533,4,2164816,72,1,hiphop
Hey DJ,['Worlds Famous Supreme Team'],['01VXEpueAsBp3I5CAFUnti'],46,['01VXEpueAsBp3I5CAFUnti'],7tW7kmX6o8avIUxN8yBUEo,2013-12-17,0.786,0.963,9,-2.84,0,0.127,0.207,0.0012,0.169,0.897,94.63,audio_features,7tW7kmX6o8avIUxN8yBUEo,206081,4,1752,30,1,hiphop
Smooth Operator,['Big Daddy Kane'],['6futYSDVulYR2PktBjTB5W'],53,['6futYSDVulYR2PktBjTB5W'],1Z4mVNtYGnpjHUoZVo3IMU,1989,0.891,0.319,4,-16.099,0,0.333,0.0933,0.000104,0.0482,0.687,92.649,audio_features,1Z4mVNtYGnpjHUoZVo3IMU,284467,4,423658,52,1,hiphop
It's Tricky,['Run–D.M.C.'],['3CQIn7N5CuRDP8wEI7FiDA'],73,['3CQIn7N5CuRDP8wEI7FiDA'],6jBCehpNMkwFVF3dz4nLIW,1986-05-15,0.965,0.857,11,-8.458,0,0.17,0.00131,0,0.0726,0.951,127.656,audio_features,6jBCehpNMkwFVF3dz4nLIW,183760,4,1064730,66,1,hiphop
Vapors,['Biz Markie'],['22282KfMxDo2PMjnBc82I4'],44,['22282KfMxDo2PMjnBc82I4'],73lzOeqHJSH8ddRls5GonC,1994-08-07,0.848,0.556,1,-10.046,1,0.245,0.000183,0,0.335,0.362,93.498,audio_features,73lzOeqHJSH8ddRls5GonC,362293,4,300457,54,1,hiphop
Friends,['Whodini'],['4dBOV77d0Fy9KcTZkieXcu'],38,['4dBOV77d0Fy9KcTZkieXcu'],72tgSpiP5XkgxT8rEbDJXN,1999,0.751,0.82,10,-5.189,0,0.247,0.0914,1.07e-06,0.0406,0.718,192.026,audio_features,72tgSpiP5XkgxT8rEbDJXN,279867,4,200087,44,1,hiphop
Paid In Full - Seven Minutes Of Madness - The Coldcut Remix,['Eric B. & Rakim'],['6jHG1YQkqgojdEzerwvrVv'],0,['6jHG1YQkqgojdEzerwvrVv'],6cpHV0O4fAv7jxXhAstsE2,1987,0.812,0.71,4,-8.891,0,0.132,0.00268,0.0492,0.326,0.281,98.217,audio_features,6cpHV0O4fAv7jxXhAstsE2,429560,4,531982,58,1,hiphop
Planet Rock,"['Afrika Bambaataa', 'The Soulsonic Force']","['7cg61q8kK8jlFi8TKKw70p', '3hExAD9KZgxLT5qkrpEaaw']",24,"['7cg61q8kK8jlFi8TKKw70p', '3hExAD9KZgxLT5qkrpEaaw']",3uy0jtkM8QYVTsBazkli1x,1982-05-01,0.915,0.807,6,-9.636,0,0.13,0.011,0.000122,0.201,0.708,127.35,audio_features,3uy0jtkM8QYVTsBazkli1x,319960,4,114134,59,2,hiphop
Strictly Business,['EPMD'],['3zpKjsMg2gw1St5WcWoUJN'],51,['3zpKjsMg2gw1St5WcWoUJN'],1xZdjsAGrY4BUIbIlYy3EX,1988-06-07,0.712,0.895,10,-4.212,0,0.254,0.181,1.8e-05,0.108,0.727,96.338,audio_features,1xZdjsAGrY4BUIbIlYy3EX,285413,4,319614,57,1,hiphop
Girls Ain't Nothing But Trouble - 1988 Extended Remix,['DJ Jazzy Jeff & The Fresh Prince'],['1mG23iQeR29Ojhq89D5gbh'],39,['1mG23iQeR29Ojhq89D5gbh'],2hdORQrsFcE0nm3rzLcfg9,1998,0.602,0.726,7,-8.937,1,0.248,0.00306,0,0.0379,0.693,97.765,audio_features,2hdORQrsFcE0nm3rzLcfg9,289293,4,309627,57,1,hiphop
I Can't Live Without My Radio,['LL Cool J'],['1P8IfcNKwrkQP5xJWuhaOC'],36,['1P8IfcNKwrkQP5xJWuhaOC'],1Yit1yv3n5f44TTevE4xxl,1996-01-01,0.771,0.632,10,-7.799,0,0.449,0.000347,0.00806,0.0866,0.86,179.169,audio_features,1Yit1yv3n5f44TTevE4xxl,327533,4,1281131,66,1,hiphop
Cold Gettin' Dumb,['Just-Ice'],['4o2YVQGcx3e2L4c95B3ZcU'],38,['4o2YVQGcx3e2L4c95B3ZcU'],5hGsUZIjiBZq4QRtjdulKB,1986,0.795,0.775,1,-7.492,1,0.162,0.0294,0.139,0.0367,0.833,96.027,audio_features,5hGsUZIjiBZq4QRtjdulKB,272787,4,27053,29,1,hiphop
Top Billin - Acapella,['Audio Two'],['10toSzLMkc2zIYiiAemHt1'],46,['10toSzLMkc2zIYiiAemHt1'],59vYYvb9JS5IQAp8xpf0CY,1988,0.913,0.351,10,-13.57,0,0.354,0.0102,0,0.401,0.727,91.499,audio_features,59vYYvb9JS5IQAp8xpf0CY,175707,4,31395,32,1,hiphop
Wild Thing,['Tone-Loc'],['5Y8EphH8Vdqu5SLj6K5vjj'],0,['5Y8EphH8Vdqu5SLj6K5vjj'],0vWfG7GSc177F1EitfBYkG,1989-01-01,0.941,0.696,7,-11.874,1,0.175,0.000541,1e-05,0.0613,0.853,125.5,audio_features,0vWfG7GSc177F1EitfBYkG,263573,4,211227,51,1,hiphop
Microphone Fiend,['Eric B. & Rakim'],['6jHG1YQkqgojdEzerwvrVv'],52,['6jHG1YQkqgojdEzerwvrVv'],0cSJGFChou7M6u2ju9SWN1,1988,0.586,0.795,11,-8.71,1,0.258,0.354,0,0.187,0.694,94.101,audio_features,0cSJGFChou7M6u2ju9SWN1,314600,4,531982,58,1,hiphop
I Got It Made,['Special Ed'],['3vIFTM70CYTYr122vTVpzx'],50,['3vIFTM70CYTYr122vTVpzx'],68DGiGtJrVcGBeOf5UNpVz,1989-05-29,0.816,0.471,10,-13.244,0,0.291,0.112,0,0.117,0.742,95.248,audio_features,68DGiGtJrVcGBeOf5UNpVz,221987,4,117897,41,1,hiphop
So Wat Cha Sayin',['EPMD'],['3zpKjsMg2gw1St5WcWoUJN'],46,['3zpKjsMg2gw1St5WcWoUJN'],01CuCSqlNItevX7F1GcopF,1989-04-01,0.796,0.701,7,-10.857,1,0.316,0.178,0.000238,0.157,0.475,102.08,audio_features,01CuCSqlNItevX7F1GcopF,297333,4,319614,57,1,hiphop
6 'N the Mornin',['ICE-T'],['0eGh2jSWPBX5GuqIHoZJZG'],52,['0eGh2jSWPBX5GuqIHoZJZG'],2cBOh97kgDenDOdtKhwU9O,1987,0.823,0.745,5,-6.637,0,0.247,0.00282,0.000332,0.323,0.58,91.919,audio_features,2cBOh97kgDenDOdtKhwU9O,224867,4,974543,51,1,hiphop
Rebel Without A Pause,['Public Enemy'],['6Mo9PoU6svvhgEum7wh2Nd'],0,['6Mo9PoU6svvhgEum7wh2Nd'],068leTp1TAkIupnGoRBT9O,1988-06-28,0.787,0.686,7,-13.943,1,0.333,0.0117,0,0.697,0.658,99.794,audio_features,068leTp1TAkIupnGoRBT9O,302667,4,842862,61,1,hiphop
Sucker M.C.'s (Krush-Groove 1),['Run–D.M.C.'],['3CQIn7N5CuRDP8wEI7FiDA'],47,['3CQIn7N5CuRDP8wEI7FiDA'],3hx5R8nOKu5zvhlfDNSIQC,1984-03-27,0.919,0.975,6,-5.636,1,0.0886,0.0898,0.00253,0.248,0.884,102.982,audio_features,3hx5R8nOKu5zvhlfDNSIQC,189947,4,1064730,66,1,hiphop
That's the Joint,['Funky 4 + 1'],['6Jpc1m4U7kxHlzn8hkB85C'],37,['6Jpc1m4U7kxHlzn8hkB85C'],4E3ODD0mMJZ7iCddYGNZnS,1980-01-01,0.846,0.952,1,-5.966,1,0.111,0.136,0,0.338,0.841,105.411,audio_features,4E3ODD0mMJZ7iCddYGNZnS,562227,4,8748,28,1,hiphop
Planet Rock,"['Afrika Bambaataa', 'Afrika Bambaataa & The Soulsonic Force']","['7cg61q8kK8jlFi8TKKw70p', '4J8cVSLFJ4T4ReYLtehLj0']",8,"['7cg61q8kK8jlFi8TKKw70p', '4J8cVSLFJ4T4ReYLtehLj0']",6hUUmluBMJ3JjKfDapUQPJ,2001-03-20,0.94,0.839,6,-6.911,0,0.144,0.0453,5.43e-05,0.207,0.794,127.068,audio_features,6hUUmluBMJ3JjKfDapUQPJ,382893,4,120339,68,2,hiphop
Human Beat Box,['Fat Boys'],['3537Phr9t8GWkY2GtxDpnt'],0,['3537Phr9t8GWkY2GtxDpnt'],1ppTB8MmawaYrJcnVDXUaH,1997-03-18,0.733,0.933,10,-8.38,0,0.07,0.0735,4.55e-05,0.0649,0.889,99.445,audio_features,1ppTB8MmawaYrJcnVDXUaH,138397,4,182419,36,1,hiphop
I Need Love,['LL Cool J'],['1P8IfcNKwrkQP5xJWuhaOC'],46,['1P8IfcNKwrkQP5xJWuhaOC'],3UP7dzy4ISy8S3HOReCd1q,1996-01-01,0.769,0.417,0,-14.409,1,0.314,0.0777,0,0.0964,0.655,88.178,audio_features,3UP7dzy4ISy8S3HOReCd1q,321987,4,1281131,66,1,hiphop
Paid In Full,"['Eric B. & Rakim', 'Marley Marl']","['6jHG1YQkqgojdEzerwvrVv', '0AqfGv5Nifg1klh0iH4Nqs']",50,"['6jHG1YQkqgojdEzerwvrVv', '0AqfGv5Nifg1klh0iH4Nqs']",3fatX7w8Wt9nmwGlXZsRFh,1987,0.902,0.743,7,-11.136,1,0.229,0.000755,0.00104,0.0555,0.423,98.944,audio_features,3fatX7w8Wt9nmwGlXZsRFh,228267,4,573530,103,2,hiphop
Don't Believe The Hype,['Public Enemy'],['6Mo9PoU6svvhgEum7wh2Nd'],0,['6Mo9PoU6svvhgEum7wh2Nd'],56hyMlVcfBJIBgSmmZM3qE,1988-06-28,0.883,0.465,11,-13.766,1,0.367,0.0148,0,0.175,0.856,98.431,audio_features,56hyMlVcfBJIBgSmmZM3qE,319360,4,842862,61,1,hiphop
My Philosophy,['Boogie Down Productions'],['4toEjJSZu1rbfX2hfVdZFA'],0,['4toEjJSZu1rbfX2hfVdZFA'],74pIq8LeHDZZYPfvjChDbL,1988,0.878,0.835,4,-16.385,0,0.124,0.0404,0,0.354,0.727,93.998,audio_features,74pIq8LeHDZZYPfvjChDbL,338133,4,256721,46,1,hiphop
"Genius Rap - 7"" Single Version",['Dr. Jeckyll & Mr. Hyde'],['7rxyGNqJCod2DVTBubSTyt'],40,['7rxyGNqJCod2DVTBubSTyt'],71V59P1ap285AB9TNJdmbH,2012-01-27,0.923,0.646,11,-9.249,0,0.14,0.0625,9.84e-05,0.0375,0.673,103.038,audio_features,71V59P1ap285AB9TNJdmbH,280867,4,3913,26,1,hiphop
